<<<<<<< HEAD
state,district,year_month,monthly_updates,avg_youth_ratio,rolling_6m_avg,migration_spike_score,spike_flag
Maharashtra,Beed,2025-12,17128,0.08695485482332609,17484.0,0.9796385266529398,NORMAL
Maharashtra,Bhandara,2025-03,4137,0.05149080266574746,4137.0,1.0,NORMAL
Maharashtra,Bhandara,2025-06,317,0.1041009463722397,2227.0,0.14234396048495734,NORMAL
Maharashtra,Bhandara,2025-09,2889,0.11138171579890695,2447.6666666666665,1.1803077761133052,NORMAL
Maharashtra,Bhandara,2025-10,6077,0.03930904514147898,3355.0,1.8113263785394933,HIGH_SPIKE
Maharashtra,Bhandara,2025-11,10821,0.038818939070881534,4848.2,2.2319623777896953,HIGH_SPIKE
Maharashtra,Bhandara,2025-12,4760,0.055789170871328675,4833.5,0.9847936278059377,NORMAL
Maharashtra,Bid,2025-09,641,0.06758413510331668,641.0,1.0,NORMAL
Maharashtra,Bid,2025-10,2326,0.014572143324077375,1483.5,1.5679137175598248,HIGH_SPIKE
Maharashtra,Bid,2025-11,4677,0.005607438530473144,2548.0,1.835557299843014,HIGH_SPIKE
Maharashtra,Bid,2025-12,1502,0.009597521792983945,2286.5,0.6568991909031271,NORMAL
Maharashtra,Buldana,2025-09,1393,0.06193754885019532,1393.0,1.0,NORMAL
Maharashtra,Buldana,2025-10,3400,0.01090376950197114,2396.5,1.4187356561652409,NORMAL
Maharashtra,Buldana,2025-11,10142,0.0053993589583529455,4978.333333333333,2.037227987947774,HIGH_SPIKE
Maharashtra,Buldana,2025-12,2831,0.019080767106459545,4441.5,0.637397275695148,NORMAL
Maharashtra,Buldhana,2025-03,9222,0.06853842038035596,9222.0,1.0,NORMAL
Maharashtra,Buldhana,2025-04,527,0.0702087286527514,4874.5,0.1081136526823264,NORMAL
Maharashtra,Buldhana,2025-07,941,0.0977683315621679,3563.3333333333335,0.26407857811038354,NORMAL
Maharashtra,Buldhana,2025-09,5365,0.11649648297675343,4013.75,1.3366552475864217,NORMAL
Maharashtra,Buldhana,2025-10,14093,0.05211032981377867,6029.6,2.3373026403078145,HIGH_SPIKE
Maharashtra,Buldhana,2025-11,48068,0.030349229260188425,13036.0,3.6873274010432646,HIGH_SPIKE
Maharashtra,Buldhana,2025-12,11776,0.07017391601539391,13461.666666666666,0.8747802401881887,NORMAL
Maharashtra,Chandrapur,2025-03,6930,0.05236414312938099,6930.0,1.0,NORMAL
Maharashtra,Chandrapur,2025-04,441,0.0702947845804988,3685.5,0.11965811965811966,NORMAL
Maharashtra,Chandrapur,2025-05,1955,0.073588513515116,3108.6666666666665,0.6288869826292087,NORMAL
Maharashtra,Chandrapur,2025-06,1521,0.09333696550327783,2711.75,0.5608924126486586,NORMAL
Maharashtra,Chandrapur,2025-07,1628,0.09850239554052237,2495.0,0.6525050100200401,NORMAL
Maharashtra,Chandrapur,2025-09,5026,0.09778412092389667,2916.8333333333335,1.7231015370550253,HIGH_SPIKE
Maharashtra,Chandrapur,2025-10,17645,0.04004153743960514,4702.666666666667,3.7521264530762686,HIGH_SPIKE
Maharashtra,Chandrapur,2025-11,40581,0.03616291245633817,11392.666666666666,3.5620282052782493,HIGH_SPIKE
Maharashtra,Chandrapur,2025-12,11902,0.05927415199975638,13050.5,0.9119957089766676,NORMAL
Maharashtra,Chatrapati Sambhaji Nagar,2025-03,1148,0.0766550522648083,1148.0,1.0,NORMAL
Maharashtra,Chatrapati Sambhaji Nagar,2025-07,1172,0.1245733788395904,1160.0,1.0103448275862068,NORMAL
Maharashtra,Chatrapati Sambhaji Nagar,2025-09,419,0.09351914918272841,913.0,0.4589266155531216,NORMAL
Maharashtra,Chatrapati Sambhaji Nagar,2025-10,245,0.16918500949309678,746.0,0.3284182305630027,NORMAL
Maharashtra,Chatrapati Sambhaji Nagar,2025-11,568,0.07169593942301601,710.4,0.7995495495495496,NORMAL
Maharashtra,Chatrapati Sambhaji Nagar,2025-12,949,0.06088797431718758,750.1666666666666,1.2650522106198623,NORMAL
Maharashtra,Chhatrapati Sambhajinagar,2025-03,1150,0.10362760691912679,1150.0,1.0,NORMAL
Maharashtra,Chhatrapati Sambhajinagar,2025-09,2270,0.07137233994562764,1710.0,1.327485380116959,NORMAL
Maharashtra,Chhatrapati Sambhajinagar,2025-10,1243,0.08758393245632136,1554.3333333333333,0.7996997641003646,NORMAL
Maharashtra,Chhatrapati Sambhajinagar,2025-11,2629,0.09600639202263046,1823.0,1.442128359846407,NORMAL
Maharashtra,Chhatrapati Sambhajinagar,2025-12,3777,0.085314581600363,2213.8,1.7061161803234257,HIGH_SPIKE
Maharashtra,Dharashiv,2025-03,163,0.1349693251533742,163.0,1.0,NORMAL
Maharashtra,Dharashiv,2025-09,528,0.05207264724071446,345.5,1.52821997105644,HIGH_SPIKE
Maharashtra,Dharashiv,2025-10,275,0.07720927497046899,322.0,0.8540372670807453,NORMAL
Maharashtra,Dharashiv,2025-11,591,0.0757349537037037,389.25,1.5183044315992293,HIGH_SPIKE
Maharashtra,Dharashiv,2025-12,967,0.0764980652020312,504.8,1.9156101426307448,HIGH_SPIKE
Maharashtra,Dhule,2025-03,4580,0.06435279479401082,4580.0,1.0,NORMAL
Maharashtra,Dhule,2025-07,1576,0.1256345177664974,3078.0,0.5120207927225471,NORMAL
Maharashtra,Dhule,2025-09,5312,0.10152476551844779,3822.6666666666665,1.3896058597837462,NORMAL
Maharashtra,Dhule,2025-10,8808,0.056408805457444186,5069.0,1.7376208325113434,HIGH_SPIKE
Maharashtra,Dhule,2025-11,18212,0.05115735318991789,7697.6,2.3659322386198296,HIGH_SPIKE
Maharashtra,Dhule,2025-12,9121,0.08055035573002471,7934.833333333333,1.1494885420823795,NORMAL
Maharashtra,Dist : Thane,2025-12,1,0.0,1.0,1.0,NORMAL
Maharashtra,Gadchiroli,2025-03,2477,0.07535560188768298,2477.0,1.0,NORMAL
Maharashtra,Gadchiroli,2025-04,570,0.12517740562021,1523.5,0.3741384968821792,NORMAL
Maharashtra,Gadchiroli,2025-05,648,0.10613885909925107,1231.6666666666667,0.5261163734776725,NORMAL
Maharashtra,Gadchiroli,2025-06,612,0.0781858714725585,1076.75,0.5683770605990248,NORMAL
Maharashtra,Gadchiroli,2025-07,2370,0.1161995904145004,1335.4,1.774749138834806,HIGH_SPIKE
Maharashtra,Gadchiroli,2025-09,2237,0.11394184800841332,1485.6666666666667,1.5057213372223468,HIGH_SPIKE
Maharashtra,Gadchiroli,2025-10,7464,0.03999793664150896,2316.8333333333335,3.2216387310265446,HIGH_SPIKE
Maharashtra,Gadchiroli,2025-11,15931,0.02800253328390619,4877.0,3.2665573098216116,HIGH_SPIKE
Maharashtra,Gadchiroli,2025-12,6672,0.0638595244624706,5881.0,1.1345009352150994,NORMAL
Maharashtra,Gondia,2025-09,98,0.16666666666666666,98.0,1.0,NORMAL
Maharashtra,Gondia,2025-10,236,0.023284313725490197,167.0,1.4131736526946108,NORMAL
Maharashtra,Gondia,2025-11,337,0.005050505050505051,223.66666666666666,1.5067064083457526,HIGH_SPIKE
Maharashtra,Gondia,2025-12,130,0.0,200.25,0.6491885143570537,NORMAL
Maharashtra,Gondiya,2025-03,3820,0.08522284833867064,3820.0,1.0,NORMAL
Maharashtra,Gondiya,2025-04,571,0.169877408056042,2195.5,0.26007743110908677,NORMAL
Maharashtra,Gondiya,2025-05,878,0.1252847380410023,1756.3333333333333,0.4999051053330803,NORMAL
Maharashtra,Gondiya,2025-06,2231,0.10491726489192615,1875.0,1.1898666666666666,NORMAL
Maharashtra,Gondiya,2025-09,3399,0.12685455905910387,2179.8,1.5593173685659234,HIGH_SPIKE
Maharashtra,Gondiya,2025-10,10622,0.034746544516270496,3586.8333333333335,2.9613865526694854,HIGH_SPIKE
Maharashtra,Gondiya,2025-11,18332,0.039035656359180104,6005.5,3.0525351760885853,HIGH_SPIKE
Maharashtra,Gondiya,2025-12,6431,0.06431001611235496,6982.166666666667,0.9210607977466402,NORMAL
Maharashtra,Gondiya *,2025-09,154,0.06502347417840375,154.0,1.0,NORMAL
Maharashtra,Gondiya *,2025-10,483,0.015681774717919292,318.5,1.5164835164835164,HIGH_SPIKE
Maharashtra,Gondiya *,2025-11,663,0.0026881720430107525,433.3333333333333,1.53,HIGH_SPIKE
Maharashtra,Gondiya *,2025-12,304,0.01047979797979798,401.0,0.7581047381546134,NORMAL
Maharashtra,Hingoli,2025-03,6700,0.03679313689527008,6700.0,1.0,NORMAL
Maharashtra,Hingoli,2025-09,4039,0.16573624289947383,5369.5,0.7522115653226558,NORMAL
Maharashtra,Hingoli,2025-10,13701,0.0526331411249182,8146.666666666667,1.6817921440261865,HIGH_SPIKE
Maharashtra,Hingoli,2025-11,43275,0.025131165005091702,16928.75,2.5563021487115116,HIGH_SPIKE
Maharashtra,Hingoli,2025-12,9796,0.06741646620569901,15502.2,0.6319103095044574,NORMAL
Maharashtra,Hingoli *,2025-09,1,0.0,1.0,1.0,NORMAL
Maharashtra,Hingoli *,2025-11,1,0.0,1.0,1.0,NORMAL
Maharashtra,Jalgaon,2025-03,13121,0.06780064878445795,13121.0,1.0,NORMAL
Maharashtra,Jalgaon,2025-04,1426,0.1444600280504908,7273.5,0.19605416924451777,NORMAL
Maharashtra,Jalgaon,2025-06,1117,0.1101163831692032,5221.333333333333,0.2139300306435138,NORMAL
Maharashtra,Jalgaon,2025-07,1136,0.1126760563380281,4200.0,0.2704761904761905,NORMAL
Maharashtra,Jalgaon,2025-09,10706,0.1221969240711045,5501.2,1.946120846360794,HIGH_SPIKE
Maharashtra,Jalgaon,2025-10,19775,0.048428901026633615,7880.166666666667,2.509464689833125,HIGH_SPIKE
Maharashtra,Jalgaon,2025-11,48760,0.03878392063717369,13820.0,3.52821997105644,HIGH_SPIKE
Maharashtra,Jalgaon,2025-12,18629,0.08059821791528197,16687.166666666668,1.1163668687514356,NORMAL
Maharashtra,Jalna,2025-03,9028,0.07160671382695731,9028.0,1.0,NORMAL
Maharashtra,Jalna,2025-09,5571,0.1355195444358056,7299.5,0.7632029591067881,NORMAL
Maharashtra,Jalna,2025-10,11803,0.053403392404130674,8800.666666666666,1.341148397848648,NORMAL
Maharashtra,Jalna,2025-11,25248,0.03983547571833383,12912.5,1.9553146176185867,HIGH_SPIKE
Maharashtra,Jalna,2025-12,10942,0.06807210366389177,12518.4,0.87407336400818,NORMAL
Maharashtra,Kolhapur,2025-03,10607,0.06229067120958604,10607.0,1.0,NORMAL
Maharashtra,Kolhapur,2025-07,733,0.145975443383356,5670.0,0.12927689594356262,NORMAL
Maharashtra,Kolhapur,2025-09,8007,0.11981552389752978,6449.0,1.241587843076446,NORMAL
Maharashtra,Kolhapur,2025-10,14218,0.05930837770471213,8391.25,1.6943840309846567,HIGH_SPIKE
Maharashtra,Kolhapur,2025-11,45590,0.041037624339063966,15831.0,2.8797928115722318,HIGH_SPIKE
Maharashtra,Kolhapur,2025-12,20245,0.06251641836767999,16566.666666666668,1.2220321931589537,NORMAL
Maharashtra,Latur,2025-03,15998,0.045356894249006255,15998.0,1.0,NORMAL
Maharashtra,Latur,2025-05,2132,0.0947467166979362,9065.0,0.23519029233314948,NORMAL
Maharashtra,Latur,2025-07,2759,0.1206959043131569,6963.0,0.39623725405715926,NORMAL
Maharashtra,Latur,2025-09,6782,0.11270038931992665,6917.75,0.9803765675255682,NORMAL
Maharashtra,Latur,2025-10,12653,0.06398832831804196,8064.8,1.5689167741295507,HIGH_SPIKE
Maharashtra,Latur,2025-11,41937,0.02851714323374028,13710.166666666666,3.0588249595798738,HIGH_SPIKE
Maharashtra,Latur,2025-12,14370,0.0773208756331235,13438.833333333334,1.0692892488187218,NORMAL
Maharashtra,Mumbai,2025-03,15875,0.050902939069472686,15875.0,1.0,NORMAL
Maharashtra,Mumbai,2025-09,14728,0.06606858290746054,15301.5,0.9625200143776754,NORMAL
Maharashtra,Mumbai,2025-10,12119,0.0574782337394217,14240.666666666666,0.8510135293291513,NORMAL
Maharashtra,Mumbai,2025-11,30493,0.0436643523193492,18303.75,1.665942771290036,HIGH_SPIKE
Maharashtra,Mumbai,2025-12,28232,0.04475622428974559,20289.4,1.3914654942975149,NORMAL
Maharashtra,Mumbai City,2025-03,8615,0.08215017078636586,8615.0,1.0,NORMAL
Maharashtra,Mumbai City,2025-04,1940,0.09670025455497436,5277.5,0.3675982946470867,NORMAL
Maharashtra,Mumbai City,2025-05,1938,0.1347005738186238,4164.333333333333,0.4653806131433603,NORMAL
Maharashtra,Mumbai City,2025-06,1147,0.1176983435047951,3410.0,0.33636363636363636,NORMAL
Maharashtra,Mumbai City,2025-07,682,0.1304985337243401,2864.4,0.23809523809523808,NORMAL
Maharashtra,Mumbai City,2025-09,4205,0.08725041443814914,3087.8333333333335,1.3617962972958384,NORMAL
Maharashtra,Mumbai City,2025-10,3337,0.09444789059823851,2208.1666666666665,1.5112083930862708,HIGH_SPIKE
Maharashtra,Mumbai City,2025-11,6640,0.08390748629493372,2991.5,2.219622263078723,HIGH_SPIKE
Maharashtra,Mumbai City,2025-12,9033,0.0965440804049338,4174.0,2.164111164350743,HIGH_SPIKE
Maharashtra,Mumbai Suburban,2025-03,31137,0.09230241819193369,31137.0,1.0,NORMAL
Maharashtra,Mumbai Suburban,2025-04,3189,0.10464646477534777,17163.0,0.18580667715434365,NORMAL
Maharashtra,Mumbai Suburban,2025-05,5617,0.13523486017414832,13314.333333333334,0.4218761735473049,NORMAL
Maharashtra,Mumbai Suburban,2025-06,3668,0.12149486237381597,10902.75,0.336428882621357,NORMAL
Maharashtra,Mumbai Suburban,2025-07,15520,0.11621048078723811,11826.2,1.3123403967462075,NORMAL
Maharashtra,Mumbai Suburban,2025-09,15037,0.0930000706725188,12361.333333333334,1.2164545356487972,NORMAL
Maharashtra,Mumbai Suburban,2025-10,11234,0.10626702877122508,9044.166666666666,1.2421266009398324,NORMAL
Maharashtra,Mumbai Suburban,2025-11,22776,0.0968996829861113,12308.666666666666,1.8504035097221472,HIGH_SPIKE
Maharashtra,Mumbai Suburban,2025-12,30277,0.09215798905879803,16418.666666666668,1.8440596069514372,HIGH_SPIKE
Maharashtra,Mumbai( Sub Urban ),2025-09,471,0.03884353741496599,471.0,1.0,NORMAL
Maharashtra,Mumbai( Sub Urban ),2025-10,345,0.01994949494949495,408.0,0.8455882352941176,NORMAL
Maharashtra,Mumbai( Sub Urban ),2025-11,1117,0.00393028024606972,644.3333333333334,1.7335747542679771,HIGH_SPIKE
Maharashtra,Mumbai( Sub Urban ),2025-12,854,0.013546798029556651,696.75,1.2256907068532472,NORMAL
Maharashtra,Nagpur,2025-03,22184,0.08729070952112158,22184.0,1.0,NORMAL
Maharashtra,Nagpur,2025-04,2218,0.10241677372569905,12201.0,0.18178837800180314,NORMAL
Maharashtra,Nagpur,2025-05,1538,0.1423927178153446,8646.666666666666,0.17787201233616037,NORMAL
Maharashtra,Nagpur,2025-06,5094,0.13127392668926652,7758.5,0.6565702133144293,NORMAL
Maharashtra,Nagpur,2025-07,3741,0.1242777848455156,6955.0,0.5378864126527678,NORMAL
Maharashtra,Nagpur,2025-09,12930,0.12268589841600043,7950.833333333333,1.6262446284456558,HIGH_SPIKE
Maharashtra,Nagpur,2025-10,14477,0.09004116525342122,6666.333333333333,2.1716585829291466,HIGH_SPIKE
Maharashtra,Nagpur,2025-11,35700,0.06546772882274934,12246.666666666666,2.915078933043005,HIGH_SPIKE
Maharashtra,Nagpur,2025-12,22849,0.09283762403321132,15798.5,1.4462765452416368,NORMAL
Maharashtra,Nanded,2025-03,14510,0.04993064386790904,14510.0,1.0,NORMAL
Maharashtra,Nanded,2025-07,924,0.1547619047619047,7717.0,0.11973564856809642,NORMAL
Maharashtra,Nanded,2025-09,9333,0.10707604601505807,8255.666666666666,1.1304962248152786,NORMAL
Maharashtra,Nanded,2025-10,32568,0.04132153188969788,14333.75,2.272119996511729,HIGH_SPIKE
Maharashtra,Nanded,2025-11,94281,0.024376828711601458,30323.2,3.1092035141409875,HIGH_SPIKE
Maharashtra,Nanded,2025-12,24053,0.07123824447923713,29278.166666666668,0.8215336798182946,NORMAL
Maharashtra,Nandurbar,2025-03,3156,0.12930202108610467,3156.0,1.0,NORMAL
Maharashtra,Nandurbar,2025-04,1419,0.14652909846780016,2287.5,0.620327868852459,NORMAL
Maharashtra,Nandurbar,2025-05,1386,0.0598845598845598,1987.0,0.6975339708102667,NORMAL
Maharashtra,Nandurbar,2025-06,1636,0.13005258899676375,1899.25,0.861392654995393,NORMAL
Maharashtra,Nandurbar,2025-07,1404,0.11680489631254576,1800.2,0.7799133429618931,NORMAL
Maharashtra,Nandurbar,2025-09,2743,0.11319244109884277,1957.3333333333333,1.4013964577656677,NORMAL
Maharashtra,Nandurbar,2025-10,5811,0.033552290711274066,2399.8333333333335,2.421418154038475,HIGH_SPIKE
Maharashtra,Nandurbar,2025-11,7855,0.056679522130399784,3472.5,2.262059035277178,HIGH_SPIKE
Maharashtra,Nandurbar,2025-12,3900,0.05896671252983474,3891.5,1.0021842477193885,NORMAL
Maharashtra,Nandurbar *,2025-09,63,0.0,63.0,1.0,NORMAL
Maharashtra,Nandurbar *,2025-10,123,0.0,93.0,1.3225806451612903,NORMAL
Maharashtra,Nandurbar *,2025-11,180,0.0,122.0,1.4754098360655739,NORMAL
Maharashtra,Nandurbar *,2025-12,94,0.0,115.0,0.8173913043478261,NORMAL
Maharashtra,Nashik,2025-03,26545,0.06761620184205124,26545.0,1.0,NORMAL
Maharashtra,Nashik,2025-05,2203,0.0935088515660463,14374.0,0.15326283567552526,NORMAL
Maharashtra,Nashik,2025-06,3928,0.13171556256078754,10892.0,0.3606316562614763,NORMAL
Maharashtra,Nashik,2025-07,5551,0.12455029439675526,9556.75,0.5808459989013002,NORMAL
Maharashtra,Nashik,2025-09,16116,0.13272363325044675,10868.6,1.4828036729661593,NORMAL
Maharashtra,Nashik,2025-10,22596,0.06363162541237276,12823.166666666666,1.7621232404892189,HIGH_SPIKE
Maharashtra,Nashik,2025-11,77405,0.047353177781797054,21299.833333333332,3.6340659942566065,HIGH_SPIKE
Maharashtra,Nashik,2025-12,35414,0.07367703259422524,26835.0,1.3196944289174586,NORMAL
Maharashtra,Osmanabad,2025-03,12419,0.03916271533196902,12419.0,1.0,NORMAL
Maharashtra,Osmanabad,2025-05,1435,0.0668989547038327,6927.0,0.20716038689187238,NORMAL
Maharashtra,Osmanabad,2025-09,3923,0.12124549696050443,5925.666666666667,0.6620352140406143,NORMAL
Maharashtra,Osmanabad,2025-10,12259,0.02805151846736498,7509.0,1.632574244240245,HIGH_SPIKE
Maharashtra,Osmanabad,2025-11,41994,0.02452529687217858,14406.0,2.915035401915868,HIGH_SPIKE
Maharashtra,Osmanabad,2025-12,10803,0.062103635270061894,13805.5,0.7825142153489552,NORMAL
Maharashtra,Palghar,2025-03,18764,0.06383925317701677,18764.0,1.0,NORMAL
Maharashtra,Palghar,2025-05,4232,0.1032316144537016,11498.0,0.36806401113237086,NORMAL
Maharashtra,Palghar,2025-07,2886,0.0959805959805959,8627.333333333334,0.3345181979754269,NORMAL
Maharashtra,Palghar,2025-09,10265,0.10336843951608854,9036.75,1.1359172268791324,NORMAL
Maharashtra,Palghar,2025-10,10767,0.08631283105699482,9382.8,1.147525258984525,NORMAL
Maharashtra,Palghar,2025-11,25739,0.08570319083394096,12108.833333333334,2.1256383081221695,HIGH_SPIKE
Maharashtra,Palghar,2025-12,19699,0.07715373501840088,12264.666666666666,1.6061586128173073,HIGH_SPIKE
Maharashtra,Parbhani,2025-03,10948,0.05325366722150076,10948.0,1.0,NORMAL
Maharashtra,Parbhani,2025-09,5544,0.10714588991135525,8246.0,0.6723259762308998,NORMAL
Maharashtra,Parbhani,2025-10,19357,0.04378369932959348,11949.666666666666,1.6198778208597173,HIGH_SPIKE
Maharashtra,Parbhani,2025-11,42412,0.03603395029109079,19565.25,2.167720831576392,HIGH_SPIKE
Maharashtra,Parbhani,2025-12,12488,0.08127349748604233,18149.8,0.6880516589714487,NORMAL
Maharashtra,Pune,2025-03,60641,0.07621538827951904,60641.0,1.0,NORMAL
Maharashtra,Pune,2025-04,6218,0.09450081495276665,33429.5,0.18600338024798457,NORMAL
Maharashtra,Pune,2025-05,5675,0.11120112777311178,24178.0,0.2347175117875755,NORMAL
Maharashtra,Pune,2025-06,11998,0.11519809047471626,21133.0,0.5677376614773104,NORMAL
Maharashtra,Pune,2025-07,17276,0.11023123813037286,20361.6,0.8484598459845986,NORMAL
Maharashtra,Pune,2025-09,30547,0.11042049053522364,22059.166666666668,1.384775792376563,NORMAL
Maharashtra,Pune,2025-10,33436,0.06561853831682814,17525.0,1.9079029957203995,HIGH_SPIKE
Maharashtra,Pune,2025-11,89260,0.05135507143251637,31365.333333333332,2.8458170379187213,HIGH_SPIKE
Maharashtra,Pune,2025-12,71032,0.0706906408714515,42258.166666666664,1.680905860405681,HIGH_SPIKE
Maharashtra,Raigad,2025-03,3475,0.08458784949552586,3475.0,1.0,NORMAL
Maharashtra,Raigad,2025-04,2886,0.06455639734170115,3180.5,0.9074044961484043,NORMAL
Maharashtra,Raigad,2025-05,2230,0.0820627802690582,2863.6666666666665,0.778721918286579,NORMAL
Maharashtra,Raigad,2025-06,2463,0.0917580186764108,2763.5,0.891261081961281,NORMAL
Maharashtra,Raigad,2025-07,1143,0.1119860017497812,2439.4,0.46855784209231777,NORMAL
Maharashtra,Raigad,2025-09,3262,0.06865390085219823,2576.5,1.2660586066369106,NORMAL
Maharashtra,Raigad,2025-10,2468,0.07722759818839614,2408.6666666666665,1.0246332687517299,NORMAL
Maharashtra,Raigad,2025-11,4892,0.06206438810123221,2743.0,1.7834487787094422,HIGH_SPIKE
Maharashtra,Raigad,2025-12,6759,0.07351891559808481,3497.8333333333335,1.9323390670415017,HIGH_SPIKE
Maharashtra,Raigarh,2025-03,6522,0.08026932059539718,6522.0,1.0,NORMAL
Maharashtra,Raigarh,2025-09,6217,0.083660385460436,6369.5,0.9760577753355837,NORMAL
Maharashtra,Raigarh,2025-10,11017,0.046824142625784035,7918.666666666667,1.3912695740023573,NORMAL
Maharashtra,Raigarh,2025-11,28220,0.038038147253254294,12994.0,2.1717715868862553,HIGH_SPIKE
Maharashtra,Raigarh,2025-12,12724,0.05635101448116918,12940.0,0.983307573415765,NORMAL
Maharashtra,Raigarh(Mh),2025-09,70,0.04081632653061224,70.0,1.0,NORMAL
Maharashtra,Raigarh(Mh),2025-10,149,0.03571428571428571,109.5,1.360730593607306,NORMAL
Maharashtra,Raigarh(Mh),2025-11,271,0.018849206349206348,163.33333333333334,1.6591836734693877,HIGH_SPIKE
Maharashtra,Raigarh(Mh),2025-12,155,0.0,161.25,0.9612403100775194,NORMAL
Maharashtra,Ratnagiri,2025-03,2624,0.05252494335934811,2624.0,1.0,NORMAL
Maharashtra,Ratnagiri,2025-04,174,0.0977011494252873,1399.0,0.12437455325232309,NORMAL
Maharashtra,Ratnagiri,2025-09,4723,0.08632322570966915,2507.0,1.8839250099720781,HIGH_SPIKE
Maharashtra,Ratnagiri,2025-10,5920,0.07061601220968558,3360.25,1.7617736775537534,HIGH_SPIKE
Maharashtra,Ratnagiri,2025-11,18155,0.04682751710573983,6319.2,2.872990251930624,HIGH_SPIKE
Maharashtra,Ratnagiri,2025-12,8547,0.06270311799579174,6690.5,1.2774829982811449,NORMAL
Maharashtra,Sangli,2025-03,5297,0.04161743602678568,5297.0,1.0,NORMAL
Maharashtra,Sangli,2025-06,1168,0.0933219178082191,3232.5,0.36133023975251355,NORMAL
Maharashtra,Sangli,2025-09,5528,0.10860814846111194,3997.6666666666665,1.3828066372050363,NORMAL
Maharashtra,Sangli,2025-10,7727,0.0631538268248055,4930.0,1.567342799188641,HIGH_SPIKE
Maharashtra,Sangli,2025-11,32099,0.03580695556179001,10363.8,3.0972230263030935,HIGH_SPIKE
Maharashtra,Sangli,2025-12,15682,0.052538960300342816,11250.166666666666,1.3939349046680791,NORMAL
Maharashtra,Satara,2025-03,8614,0.050866684552175,8614.0,1.0,NORMAL
Maharashtra,Satara,2025-09,6533,0.09923803929595913,7573.5,0.8626130586914901,NORMAL
Maharashtra,Satara,2025-10,10398,0.05962553717821777,8515.0,1.221139166177334,NORMAL
Maharashtra,Satara,2025-11,33571,0.03389246323776575,14779.0,2.2715339332837132,HIGH_SPIKE
Maharashtra,Satara,2025-12,15949,0.056072223801471324,15013.0,1.0623459668287485,NORMAL
Maharashtra,Sindhudurg,2025-03,1805,0.06552279961490728,1805.0,1.0,NORMAL
Maharashtra,Sindhudurg,2025-09,2450,0.05592059998240966,2127.5,1.1515863689776733,NORMAL
Maharashtra,Sindhudurg,2025-10,3998,0.04391813771510271,2751.0,1.4532897128316975,NORMAL
Maharashtra,Sindhudurg,2025-11,9346,0.03309550616862519,4399.75,2.1242116029319846,HIGH_SPIKE
Maharashtra,Sindhudurg,2025-12,3959,0.050192073121771937,4311.6,0.9182206141571574,NORMAL
Maharashtra,Solapur,2025-03,24385,0.050545111444279346,24385.0,1.0,NORMAL
Maharashtra,Solapur,2025-07,1378,0.081277213352685,12881.5,0.10697511935721772,NORMAL
Maharashtra,Solapur,2025-09,10886,0.10506539223747978,12216.333333333334,0.8911020764550192,NORMAL
Maharashtra,Solapur,2025-10,28788,0.03726266304870578,16359.25,1.7597383743142259,HIGH_SPIKE
Maharashtra,Solapur,2025-11,102872,0.026518791607486897,33661.8,3.0560457254216944,HIGH_SPIKE
Maharashtra,Solapur,2025-12,31657,0.05216773437920755,33327.666666666664,0.9498714781512858,NORMAL
Maharashtra,Thane,2025-03,50731,0.0741996825301782,50731.0,1.0,NORMAL
Maharashtra,Thane,2025-04,9336,0.086563008129657,30033.5,0.3108528809496063,NORMAL
Maharashtra,Thane,2025-05,17200,0.11811075942030873,25755.666666666668,0.6678142026997295,NORMAL
Maharashtra,Thane,2025-06,20031,0.11766522140925716,24324.5,0.8234907192336944,NORMAL
Maharashtra,Thane,2025-07,25032,0.10961148202051042,24466.0,1.0231341453445597,NORMAL
Maharashtra,Thane,2025-09,31214,0.06855100627252626,25590.666666666668,1.2197415724482883,NORMAL
Maharashtra,Thane,2025-10,33226,0.055148465388539514,22673.166666666668,1.4654327067973154,NORMAL
Maharashtra,Thane,2025-11,79892,0.048084301860536686,34432.5,2.3202497640310753,HIGH_SPIKE
Maharashtra,Thane,2025-12,60087,0.056687264971941695,41580.333333333336,1.445082210339824,NORMAL
Maharashtra,Wardha,2025-03,3822,0.10379968225264062,3822.0,1.0,NORMAL
Maharashtra,Wardha,2025-07,1383,0.1272595806218366,2602.5,0.5314121037463977,NORMAL
Maharashtra,Wardha,2025-09,2282,0.12282500890240115,2495.6666666666665,0.9143849338854014,NORMAL
Maharashtra,Wardha,2025-10,2743,0.0777407105795798,2557.5,1.0725317693059628,NORMAL
Maharashtra,Wardha,2025-11,8418,0.04793569889637762,3729.6,2.257078507078507,HIGH_SPIKE
Maharashtra,Wardha,2025-12,5118,0.08524212057086422,3961.0,1.292097955061853,NORMAL
Maharashtra,Washim,2025-03,4082,0.0618139511478164,4082.0,1.0,NORMAL
Maharashtra,Washim,2025-06,1018,0.1021611001964636,2550.0,0.3992156862745098,NORMAL
Maharashtra,Washim,2025-09,2410,0.10574443718404986,2503.3333333333335,0.96271637816245,NORMAL
Maharashtra,Washim,2025-10,4701,0.03763341227265003,3052.75,1.5399230202276635,HIGH_SPIKE
Maharashtra,Washim,2025-11,23857,0.015750724206536077,7213.6,3.3072252412110457,HIGH_SPIKE
Maharashtra,Washim,2025-12,6760,0.06199007537220293,7138.0,0.947043989913141,NORMAL
Maharashtra,Washim *,2025-09,43,0.057471264367816084,43.0,1.0,NORMAL
Maharashtra,Washim *,2025-10,94,0.02564102564102564,68.5,1.3722627737226278,NORMAL
